127.0.0.1 - - [04/Dec/2019:22:58:32 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/style.css HTTP/1.1" 404 1110
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/custom.js HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/jquery.js HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/images/footer-bg.png HTTP/1.1" 200 31299
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/jquery.collapsible.min.js HTTP/1.1" 404 1133
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/swiper.min.js HTTP/1.1" 404 1121
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/jquery.countdown.min.js HTTP/1.1" 404 1131
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/circle-progress.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/jquery.countTo.min.js HTTP/1.1" 404 1129
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/jquery.barfiller.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:46 +0530] "GET /BloodBank/includes/js/custom.js HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/adminlogin.jsp HTTP/1.1" 200 4763
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 124962
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/AdminLoginValidation.js HTTP/1.1" 200 270
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/fonts/iconic/css/material-design-iconic-font.min.css HTTP/1.1" 200 70815
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/animate/animate.css HTTP/1.1" 200 23848
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 200 19686
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/animsition/css/animsition.min.css HTTP/1.1" 200 27478
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/select2/select2.min.css HTTP/1.1" 200 15196
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/daterangepicker/daterangepicker.css HTTP/1.1" 200 8163
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/css/main.css HTTP/1.1" 200 10372
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/css/util.css HTTP/1.1" 200 86814
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/bootstrap/js/popper.js HTTP/1.1" 200 81670
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/select2/select2.min.js HTTP/1.1" 200 66664
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/daterangepicker/moment.min.js HTTP/1.1" 200 46645
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/daterangepicker/daterangepicker.js HTTP/1.1" 200 69776
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/animsition/js/animsition.min.js HTTP/1.1" 200 5615
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/vendor/countdowntime/countdowntime.js HTTP/1.1" 200 1340
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/js/main.js HTTP/1.1" 200 2197
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/images/logo6.jpg HTTP/1.1" 200 109208
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/fonts/source-sans-pro/SourceSansPro-Bold.ttf HTTP/1.1" 200 290916
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/fonts/source-sans-pro/SourceSansPro-Regular.ttf HTTP/1.1" 200 293516
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:48 +0530] "GET /BloodBank/login/fonts/source-sans-pro/SourceSansPro-SemiBold.ttf HTTP/1.1" 200 291864
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:49 +0530] "GET /BloodBank/login/images/icons/favicon.ico HTTP/1.1" 200 32038
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:54 +0530] "GET /BloodBank/login/fonts/iconic/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.1" 200 38384
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:58 +0530] "GET /BloodBank/admin/admin.jsp?uname=admin&pass=admin HTTP/1.1" 200 5583
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:12:59 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/admin_view_donor.jsp HTTP/1.1" 200 10543
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/css/menu.css HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:01 +0530] "GET /BloodBank/admin/images/logo2.jpg HTTP/1.1" 200 45560
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:02 +0530] "GET /BloodBank/admin/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:02 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:02 +0530] "GET /BloodBank/admin/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:02 +0530] "GET /BloodBank/admin/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:02 +0530] "GET /BloodBank/admin/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:02 +0530] "GET /BloodBank/admin/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:02 +0530] "GET /BloodBank/admin/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:02 +0530] "GET /BloodBank/admin/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:02 +0530] "GET /BloodBank/admin/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:02 +0530] "GET /BloodBank/admin/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:02 +0530] "GET /BloodBank/admin/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:07 +0530] "GET /BloodBank/admin/admin_accept_process_donor.jsp?donor_id=DNR101&blood_grp=O%2Bve HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "POST /BloodBank/authentication/donor_logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/direct_donor_login.jsp HTTP/1.1" 200 3639
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 124962
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 200 31000
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/vendor/select2/select2.min.css HTTP/1.1" 200 15196
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/vendor/animsition/css/animsition.min.css HTTP/1.1" 200 27478
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 200 19686
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/vendor/daterangepicker/daterangepicker.css HTTP/1.1" 200 8163
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/vendor/animate/animate.css HTTP/1.1" 200 23848
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/fonts/iconic/css/material-design-iconic-font.min.css HTTP/1.1" 200 70815
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/css/util.css HTTP/1.1" 200 86814
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/css/main.css HTTP/1.1" 200 10372
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/images/logo12.png HTTP/1.1" 200 20633
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/fonts/source-sans-pro/SourceSansPro-Bold.ttf HTTP/1.1" 200 290916
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/fonts/source-sans-pro/SourceSansPro-SemiBold.ttf HTTP/1.1" 200 291864
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:38 +0530] "GET /BloodBank/authentication/fonts/source-sans-pro/SourceSansPro-Regular.ttf HTTP/1.1" 200 293516
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:39 +0530] "GET /BloodBank/authentication/images/icons/favicon.ico HTTP/1.1" 200 32038
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:42 +0530] "GET /BloodBank/Designs/index.jsp HTTP/1.1" 200 35111
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/donor_add.jsp HTTP/1.1" 200 8092
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:13:44 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:05 +0530] "GET /BloodBank/Blood/donor_add_process.jsp?txtDonorName=Vishnu&txtBloodGrp=AB%252Bve&gender=Male&age=25&txtPhone=9874563215&txtHeight=180&txtWeight=60 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:05 +0530] "GET /BloodBank/authentication/donor_login.jsp HTTP/1.1" 200 4159
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "POST /BloodBank/Blood/donor_login_add_process.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/welcome_donor.jsp HTTP/1.1" 200 6701
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/images/footer-bg.png HTTP/1.1" 404 1122
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:15 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "POST /BloodBank/Blood/donor_donationform.jsp HTTP/1.1" 200 8146
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/js/jquery.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/css/bootstrap.min.css HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/images/logo.png HTTP/1.1" 404 1117
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/js/jquery.countdown.min.js HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/js/jquery.collapsible.min.js HTTP/1.1" 404 1130
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/js/swiper.min.js HTTP/1.1" 404 1118
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/js/circle-progress.min.js HTTP/1.1" 404 1127
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/js/jquery.countTo.min.js HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/js/jquery.barfiller.js HTTP/1.1" 404 1124
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/css/swiper.min.css HTTP/1.1" 404 1120
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/style.css HTTP/1.1" 404 1107
0:0:0:0:0:0:0:1 - - [04/Dec/2019:23:14:17 +0530] "GET /BloodBank/Blood/js/custom.js HTTP/1.1" 404 1114
